,鄉鎮市區,交易標的,都市土地使用分區,交易年,總樓層數,建物型態,主要建材,有無管理組織,車位總價元,建物移轉總面積坪,屋齡,房間數,樓層比
455,鶯歌區,房地(土地+建物),商,108,4,華廈(10層含以下有電梯),4,1,0,34.433575,2,7,0.5
468,五股區,房地(土地+建物),住,108,7,華廈(10層含以下有電梯),4,1,0,32.552025,24,7,0.42857142857142855
470,板橋區,房地(土地+建物)+車位,住,108,8,華廈(10層含以下有電梯),4,1,0,53.282349999999994,24,7,0.375
480,新莊區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,26.7652,33,7,0.8
483,三峽區,房地(土地+建物)+車位,住,108,7,華廈(10層含以下有電梯),4,1,0,52.61685,14,7,0.5714285714285714
484,樹林區,房地(土地+建物)+車位,住,108,15,套房(1房1廳1衛),4,1,0,21.686225,12,3,0.26666666666666666
485,樹林區,房地(土地+建物),其他,108,7,華廈(10層含以下有電梯),4,0,0,26.562525,24,4,0.2857142857142857
486,鶯歌區,房地(土地+建物)+車位,住,108,8,套房(1房1廳1衛),4,1,0,36.663,13,3,1.0
491,土城區,房地(土地+建物),商,108,20,住宅大樓(11層含以上有電梯),4,1,0,36.80215,26,7,0.5
497,中和區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,0,66.31707499999999,29,9,0.8
502,瑞芳區,房地(土地+建物)+車位,商,108,5,華廈(10層含以下有電梯),4,0,0,38.77445,24,3,0.4
517,淡水區,房地(土地+建物)+車位,其他,108,17,住宅大樓(11層含以上有電梯),4,1,0,53.64535,12,7,0.5294117647058824
518,八里區,房地(土地+建物),住,108,16,套房(1房1廳1衛),4,1,0,10.917225,24,3,0.125
528,淡水區,房地(土地+建物),商,108,29,套房(1房1廳1衛),4,1,0,16.120224999999998,11,3,0.6551724137931034
534,汐止區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,35.313849999999995,28,6,1.0
535,新店區,房地(土地+建物)+車位,住,108,7,華廈(10層含以下有電梯),4,1,0,63.652049999999996,9,7,0.2857142857142857
548,板橋區,房地(土地+建物),住,108,3,透天厝,5,0,0,77.182875,50,14,1.0
561,林口區,房地(土地+建物),住,108,5,公寓(5樓含以下無電梯),4,0,0,21.904024999999997,22,5,0.8
576,深坑區,房地(土地+建物),住,108,12,住宅大樓(11層含以上有電梯),4,0,0,24.414775,23,4,0.5833333333333334
577,新店區,房地(土地+建物),商,108,12,住宅大樓(11層含以上有電梯),4,1,0,21.752775,21,4,0.5
586,汐止區,房地(土地+建物),商,108,8,華廈(10層含以下有電梯),4,1,0,33.919325,24,7,0.625
590,淡水區,房地(土地+建物),其他,108,5,公寓(5樓含以下無電梯),4,0,0,42.259249999999994,34,9,0.6
603,中和區,房地(土地+建物),其他,108,5,公寓(5樓含以下無電梯),4,1,0,47.737525,21,7,0.2
630,五股區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,0,26.266074999999997,24,5,0.6
647,鶯歌區,房地(土地+建物)+車位,住,108,9,華廈(10層含以下有電梯),4,1,0,47.909949999999995,12,7,0.6666666666666666
648,鶯歌區,房地(土地+建物),住,108,12,住宅大樓(11層含以上有電梯),4,1,0,35.43485,21,7,0.9166666666666666
679,鶯歌區,房地(土地+建物),住,108,5,公寓(5樓含以下無電梯),4,0,0,35.746425,24,6,1.0
752,土城區,房地(土地+建物),商,108,9,華廈(10層含以下有電梯),4,1,0,22.6028,25,5,0.8888888888888888
761,土城區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,0,28.62255,30,7,0.6
771,新莊區,房地(土地+建物),住,108,17,套房(1房1廳1衛),4,1,0,11.044274999999999,24,3,0.47058823529411764
781,泰山區,房地(土地+建物)+車位,商,108,12,住宅大樓(11層含以上有電梯),4,1,0,35.831125,16,7,0.5833333333333334
805,汐止區,房地(土地+建物),住,108,2,透天厝,5,0,0,26.38405,46,6,1.0
807,淡水區,房地(土地+建物),商,108,10,華廈(10層含以下有電梯),4,1,0,32.0166,2,4,0.8
840,中和區,房地(土地+建物),住,108,2,透天厝,5,0,0,28.946225,46,5,1.0
845,土城區,房地(土地+建物),其他,108,15,住宅大樓(11層含以上有電梯),4,1,0,29.85675,23,7,0.3333333333333333
874,林口區,房地(土地+建物)+車位,住,108,3,透天厝,4,1,1500000,59.704425,12,10,1.0
897,三重區,房地(土地+建物),住,108,6,華廈(10層含以下有電梯),4,0,0,26.8862,6,6,0.8333333333333334
904,三重區,房地(土地+建物),商,108,4,公寓(5樓含以下無電梯),5,0,0,29.366699999999998,45,5,0.75
927,淡水區,房地(土地+建物)+車位,住,108,14,套房(1房1廳1衛),4,1,0,26.450599999999998,6,4,0.2857142857142857
958,板橋區,房地(土地+建物),商,108,18,套房(1房1廳1衛),4,1,0,15.370025,22,3,0.7222222222222222
963,板橋區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,42.770475,39,7,0.6
972,板橋區,房地(土地+建物)+車位,商,108,17,住宅大樓(11層含以上有電梯),4,1,1900000,60.932575,24,6,0.23529411764705882
983,深坑區,房地(土地+建物),住,108,10,套房(1房1廳1衛),4,1,0,15.63925,23,3,0.2
984,新店區,房地(土地+建物),住,108,11,套房(1房1廳1衛),4,1,0,18.280075,27,3,0.2727272727272727
1006,三芝區,房地(土地+建物),住,108,7,華廈(10層含以下有電梯),4,1,0,31.01835,22,7,0.5714285714285714
1028,中和區,房地(土地+建物)+車位,商,107,9,華廈(10層含以下有電梯),4,1,0,51.331224999999996,14,7,0.7777777777777778
1040,樹林區,房地(土地+建物),商,108,19,住宅大樓(11層含以上有電梯),4,1,0,43.889725,13,7,0.8947368421052632
1041,樹林區,房地(土地+建物)+車位,住,108,8,華廈(10層含以下有電梯),4,1,0,44.089375,19,7,0.625
1056,五股區,房地(土地+建物)+車位,住,108,8,華廈(10層含以下有電梯),4,1,0,45.51415,26,7,0.25
1071,樹林區,房地(土地+建物)+車位,商,108,27,住宅大樓(11層含以上有電梯),4,1,1400000,58.821124999999995,11,7,0.6296296296296297
1078,中和區,房地(土地+建物)+車位,商,108,12,住宅大樓(11層含以上有電梯),4,1,0,57.750274999999995,28,8,0.4166666666666667
1101,三峽區,房地(土地+建物)+車位,商,108,7,華廈(10層含以下有電梯),4,0,0,19.83795,23,4,0.2857142857142857
1104,樹林區,房地(土地+建物),住,108,4,透天厝,4,0,0,52.759024999999994,31,9,1.0
1139,淡水區,房地(土地+建物)+車位,住,108,4,透天厝,4,1,0,84.66369999999999,10,8,1.0
1217,新店區,房地(土地+建物)+車位,其他,108,8,華廈(10層含以下有電梯),4,1,0,55.00055,34,8,0.625
1219,五股區,房地(土地+建物),商,108,12,住宅大樓(11層含以上有電梯),4,1,0,40.078225,23,7,0.75
1226,八里區,房地(土地+建物)+車位,住,108,3,透天厝,4,0,0,71.386975,14,9,1.0
1262,土城區,房地(土地+建物)+車位,其他,108,7,華廈(10層含以下有電梯),4,1,1100000,44.609674999999996,21,7,0.7142857142857143
1265,三峽區,房地(土地+建物)+車位,其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,70.89994999999999,11,8,0.35714285714285715
1289,永和區,房地(土地+建物),商,108,10,華廈(10層含以下有電梯),4,1,0,26.50505,36,6,0.6
1292,汐止區,房地(土地+建物)+車位,住,108,32,套房(1房1廳1衛),4,1,800000,19.003049999999998,20,3,0.53125
1310,新店區,房地(土地+建物)+車位,住,108,2,透天厝,4,1,0,77.71225,37,11,1.0
1338,中和區,房地(土地+建物),商,108,11,套房(1房1廳1衛),4,1,0,12.426699999999999,21,3,0.2727272727272727
1372,新店區,房地(土地+建物)+車位,其他,108,5,套房(1房1廳1衛),4,1,0,22.506,24,3,0.8
1373,新店區,房地(土地+建物)+車位,住,108,3,公寓(5樓含以下無電梯),4,1,0,48.693425,21,7,0.6666666666666666
1376,新店區,房地(土地+建物),其他,108,27,住宅大樓(11層含以上有電梯),1,1,0,44.325325,10,7,0.37037037037037035
1377,深坑區,房地(土地+建物)+車位,住,108,14,住宅大樓(11層含以上有電梯),4,1,0,40.332325000000004,12,4,0.2857142857142857
1396,板橋區,房地(土地+建物),其他,108,24,套房(1房1廳1衛),4,1,0,22.4092,11,3,0.16666666666666666
1424,泰山區,房地(土地+建物)+車位,住,108,12,住宅大樓(11層含以上有電梯),4,1,0,43.802,13,7,1.0
1436,金山區,房地(土地+建物)+車位,住,108,12,住宅大樓(11層含以上有電梯),4,1,900000,52.093525,3,8,0.4166666666666667
1468,中和區,房地(土地+建物)+車位,住,108,21,套房(1房1廳1衛),4,1,0,22.242825,22,3,0.9047619047619048
1474,鶯歌區,房地(土地+建物)+車位,住,108,12,住宅大樓(11層含以上有電梯),4,0,0,34.41845,12,4,0.5833333333333334
1485,林口區,房地(土地+建物),住,108,2,透天厝,5,0,0,46.046549999999996,39,6,1.0
1531,蘆洲區,房地(土地+建物)+車位,其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,18.77315,17,7,0.7142857142857143
1547,林口區,房地(土地+建物),住,108,10,華廈(10層含以下有電梯),4,1,0,23.473999999999997,24,4,0.7
1561,土城區,房地(土地+建物),商,108,2,透天厝,5,0,0,27.515399999999996,41,8,1.0
1579,林口區,房地(土地+建物)+車位,商,108,10,華廈(10層含以下有電梯),4,1,0,38.641349999999996,21,7,0.6
1580,林口區,房地(土地+建物),住,108,11,住宅大樓(11層含以上有電梯),4,1,0,54.477225,29,8,0.45454545454545453
1596,萬里區,房地(土地+建物),住,107,5,公寓(5樓含以下無電梯),4,0,0,40.11755,21,8,0.2
1616,三重區,房地(土地+建物),其他,108,17,住宅大樓(11層含以上有電梯),4,1,0,14.52605,9,3,0.5882352941176471
1632,中和區,房地(土地+建物),其他,108,15,住宅大樓(11層含以上有電梯),4,1,0,35.613325,26,7,0.4666666666666667
1644,三峽區,房地(土地+建物),商,108,2,透天厝,5,1,0,39.94815,51,11,1.0
1648,新莊區,房地(土地+建物)+車位,住,108,13,套房(1房1廳1衛),4,1,1800000,23.55265,13,3,1.0
1657,八里區,房地(土地+建物),商,108,15,住宅大樓(11層含以上有電梯),4,1,0,45.868075,2,7,0.6666666666666666
1659,蘆洲區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,1300000,39.285675,25,7,0.6
1663,永和區,房地(土地+建物)+車位,商,108,16,套房(1房1廳1衛),4,1,1200000,24.254450000000002,23,3,0.5625
1751,泰山區,房地(土地+建物),其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,34.8117,13,7,0.35714285714285715
1759,板橋區,房地(土地+建物),其他,108,24,住宅大樓(11層含以上有電梯),4,1,0,13.034725,11,3,0.5833333333333334
1803,八里區,房地(土地+建物),住,108,8,華廈(10層含以下有電梯),4,1,0,33.314325,26,7,0.5
1821,永和區,房地(土地+建物),其他,108,4,公寓(5樓含以下無電梯),4,0,0,33.46255,42,7,0.75
1843,永和區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,39.9784,38,8,0.8
1890,新莊區,房地(土地+建物),其他,108,4,公寓(5樓含以下無電梯),4,0,0,20.512525,42,6,0.75
1920,三芝區,房地(土地+建物),住,108,4,公寓(5樓含以下無電梯),4,0,0,30.903399999999998,32,6,0.5
1946,新店區,房地(土地+建物),其他,108,10,華廈(10層含以下有電梯),4,1,0,30.004974999999998,20,7,0.4
1955,林口區,房地(土地+建物)+車位,住,108,12,套房(1房1廳1衛),4,1,0,26.045249999999996,12,3,0.5833333333333334
2012,淡水區,房地(土地+建物),商,108,4,公寓(5樓含以下無電梯),4,0,0,29.0158,37,5,0.5
2060,五股區,房地(土地+建物)+車位,其他,108,8,華廈(10層含以下有電梯),4,1,0,56.860924999999995,11,7,0.5
2063,三芝區,房地(土地+建物)+車位,住,108,9,套房(1房1廳1衛),4,1,0,11.41635,23,3,0.3333333333333333
2070,雙溪區,房地(土地+建物),住,108,2,公寓(5樓含以下無電梯),5,0,0,16.096025,43,6,0.5
2071,新莊區,房地(土地+建物),住,108,2,透天厝,5,0,0,20.691000000000003,49,9,1.0
2082,板橋區,房地(土地+建物),商,108,10,華廈(10層含以下有電梯),4,1,0,57.974125,18,8,0.5
2120,金山區,房地(土地+建物),住,108,4,公寓(5樓含以下無電梯),4,0,0,21.235500000000002,40,6,0.5
2187,萬里區,房地(土地+建物),住,108,10,套房(1房1廳1衛),4,1,0,15.076600000000001,21,3,0.2
2214,永和區,房地(土地+建物),住,108,21,套房(1房1廳1衛),4,1,0,7.66535,21,3,0.38095238095238093
2216,永和區,房地(土地+建物),商,108,14,套房(1房1廳1衛),4,1,0,15.109875,20,3,0.8571428571428571
2267,蘆洲區,房地(土地+建物)+車位,商,108,12,住宅大樓(11層含以上有電梯),4,1,2000000,55.587399999999995,15,7,0.75
2276,泰山區,房地(土地+建物),住,108,3,透天厝,5,0,0,64.735,45,9,1.0
2279,鶯歌區,房地(土地+建物),住,108,12,套房(1房1廳1衛),4,0,0,13.960374999999999,25,3,0.16666666666666666
2281,鶯歌區,房地(土地+建物)+車位,住,108,4,透天厝,4,1,0,65.34605,20,10,1.0
2286,樹林區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,0,0,42.5678,23,7,0.2
2294,中和區,房地(土地+建物)+車位,其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,37.1833,14,7,0.2857142857142857
2326,萬里區,房地(土地+建物),其他,108,15,住宅大樓(11層含以上有電梯),4,1,0,14.979800000000001,22,3,0.06666666666666667
2409,蘆洲區,房地(土地+建物),商,108,9,華廈(10層含以下有電梯),4,1,0,44.7337,12,7,0.6666666666666666
2423,三峽區,房地(土地+建物),商,108,3,公寓(5樓含以下無電梯),5,0,0,27.863274999999998,46,3,0.6666666666666666
2430,泰山區,房地(土地+建物),住,108,12,住宅大樓(11層含以上有電梯),4,1,0,32.331199999999995,23,7,0.25
2448,三重區,房地(土地+建物)+車位,商,108,24,套房(1房1廳1衛),4,1,2200000,27.54565,4,3,0.8333333333333334
2449,三重區,房地(土地+建物),其他,108,17,套房(1房1廳1衛),4,1,0,14.565375,9,2,0.5294117647058824
2462,中和區,房地(土地+建物),其他,108,5,透天厝,4,1,0,84.824025,30,13,1.0
2498,三芝區,房地(土地+建物)+車位,住,108,12,住宅大樓(11層含以上有電梯),4,1,0,45.39315,23,7,0.25
2527,金山區,房地(土地+建物),住,108,2,透天厝,5,0,0,27.224999999999998,42,7,1.0
2622,貢寮區,房地(土地+建物)+車位,住,108,6,華廈(10層含以下有電梯),4,1,0,48.9566,22,6,0.8333333333333334
2741,汐止區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,0,51.485499999999995,29,7,0.4
2813,八里區,房地(土地+建物)+車位,商,108,15,住宅大樓(11層含以上有電梯),4,1,0,55.039874999999995,2,7,0.6
2849,三重區,房地(土地+建物)+車位,商,108,10,華廈(10層含以下有電梯),4,1,0,34.9811,21,7,0.4
2854,三峽區,房地(土地+建物),商,108,13,套房(1房1廳1衛),4,1,0,13.815175,23,3,1.0
2872,樹林區,房地(土地+建物),其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,41.197475,17,7,0.2857142857142857
2996,五股區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,28.976475,32,7,0.4
3003,萬里區,房地(土地+建物)+車位,住,108,8,華廈(10層含以下有電梯),4,1,0,53.68769999999999,24,8,0.875
3043,中和區,房地(土地+建物)+車位,其他,108,5,公寓(5樓含以下無電梯),4,0,0,43.11835,10,5,1.0
3065,蘆洲區,房地(土地+建物),商,108,4,公寓(5樓含以下無電梯),4,0,0,21.175,39,6,0.75
3073,三芝區,房地(土地+建物)+車位,住,108,7,華廈(10層含以下有電梯),4,0,0,41.7329,25,7,0.5714285714285714
3097,淡水區,房地(土地+建物),住,108,2,透天厝,4,0,0,35.45905,32,9,1.0
3193,土城區,房地(土地+建物),住,108,2,透天厝,4,0,0,38.35095,34,7,1.0
3227,汐止區,房地(土地+建物),其他,108,5,公寓(5樓含以下無電梯),4,1,0,18.349649999999997,29,6,0.2
3228,萬里區,房地(土地+建物),住,108,10,華廈(10層含以下有電梯),4,1,0,14.2296,21,3,0.4
3393,新店區,房地(土地+建物),商,108,4,公寓(5樓含以下無電梯),4,0,0,23.0505,45,11,1.0
3525,深坑區,房地(土地+建物),住,108,5,公寓(5樓含以下無電梯),4,0,0,30.767274999999998,37,6,0.8
3598,蘆洲區,房地(土地+建物),住,108,2,透天厝,5,0,0,30.5525,43,10,1.0
3634,中和區,房地(土地+建物),商,108,9,華廈(10層含以下有電梯),4,1,0,38.3328,15,7,0.5555555555555556
3669,樹林區,房地(土地+建物),其他,108,4,公寓(5樓含以下無電梯),4,0,0,21.78,43,6,0.75
3671,樹林區,房地(土地+建物),商,108,8,套房(1房1廳1衛),4,1,0,14.698475,25,3,0.625
3672,三峽區,房地(土地+建物)+車位,住,108,19,套房(1房1廳1衛),4,1,0,23.994299999999996,13,3,0.7368421052631579
3756,新店區,房地(土地+建物)+車位,其他,108,2,透天厝,4,1,0,44.627825,35,9,1.0
3840,土城區,房地(土地+建物)+車位,其他,108,5,公寓(5樓含以下無電梯),4,0,0,42.9308,21,6,0.8
3843,五股區,房地(土地+建物),其他,108,9,華廈(10層含以下有電梯),4,1,0,28.4834,22,4,0.8888888888888888
3886,鶯歌區,房地(土地+建物),住,108,4,透天厝,4,0,0,80.20485,29,12,1.0
4069,石碇區,房地(土地+建物)+車位,住,108,9,華廈(10層含以下有電梯),4,1,0,56.40415,28,8,0.4444444444444444
4149,金山區,房地(土地+建物),住,108,12,住宅大樓(11層含以上有電梯),4,1,0,46.0284,3,7,0.5
4156,林口區,房地(土地+建物)+車位,住,108,4,公寓(5樓含以下無電梯),4,0,0,39.98445,23,7,1.0
4177,土城區,房地(土地+建物),其他,108,5,公寓(5樓含以下無電梯),4,0,0,29.182174999999997,21,5,0.8
4287,五股區,房地(土地+建物),住,108,14,套房(1房1廳1衛),4,1,0,12.5961,23,3,0.42857142857142855
4375,新莊區,房地(土地+建物),其他,108,7,套房(1房1廳1衛),4,0,0,11.830775,25,3,0.7142857142857143
4513,泰山區,房地(土地+建物)+車位,其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,42.141275,14,7,0.7857142857142857
4613,蘆洲區,房地(土地+建物),商,108,11,住宅大樓(11層含以上有電梯),4,1,0,27.494225,10,5,0.7272727272727273
4691,三重區,房地(土地+建物),其他,108,3,公寓(5樓含以下無電梯),5,0,0,8.43975,49,4,0.6666666666666666
4747,淡水區,房地(土地+建物)+車位,商,108,26,套房(1房1廳1衛),2,1,0,18.739875,16,3,0.46153846153846156
4801,淡水區,房地(土地+建物),其他,108,18,住宅大樓(11層含以上有電梯),4,1,0,23.598025,12,5,0.3333333333333333
4823,樹林區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,30.416375,39,7,1.0
4834,新莊區,房地(土地+建物),其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,12.816925,19,3,0.7857142857142857
4837,樹林區,房地(土地+建物),住,108,9,套房(1房1廳1衛),4,1,0,11.534325,23,3,1.0
4874,泰山區,房地(土地+建物),商,108,5,公寓(5樓含以下無電梯),4,0,0,24.445025,38,6,0.6
4888,金山區,房地(土地+建物),商,108,4,公寓(5樓含以下無電梯),4,0,0,33.622875,39,6,0.5
5029,新莊區,房地(土地+建物)+車位,其他,108,10,華廈(10層含以下有電梯),4,1,1000000,36.5783,22,5,0.8
5117,淡水區,房地(土地+建物)+車位,商,108,10,華廈(10層含以下有電梯),4,1,800000,37.101625,2,4,0.4
5137,三重區,房地(土地+建物)+車位,其他,108,27,住宅大樓(11層含以上有電梯),1,1,1500000,27.633374999999997,7,3,0.4074074074074074
5283,泰山區,房地(土地+建物),商,108,9,華廈(10層含以下有電梯),4,1,0,30.755175,18,5,0.5555555555555556
5425,永和區,房地(土地+建物)+車位,住,108,13,套房(1房1廳1衛),4,1,1500000,23.368125,15,3,1.0
5431,蘆洲區,房地(土地+建物),住,108,12,套房(1房1廳1衛),4,1,0,19.641325000000002,23,3,0.9166666666666666
5462,三峽區,房地(土地+建物),其他,108,5,公寓(5樓含以下無電梯),4,0,0,30.038249999999998,28,7,0.8
5493,新店區,房地(土地+建物),商,108,8,套房(1房1廳1衛),4,0,0,6.0379000000000005,39,3,1.0
5537,蘆洲區,房地(土地+建物)+車位,商,108,5,華廈(10層含以下有電梯),4,1,0,64.108825,29,11,1.0
5552,三重區,房地(土地+建物)+車位,住,108,10,套房(1房1廳1衛),4,1,0,28.35635,12,3,0.2
5712,板橋區,房地(土地+建物)+車位,商,108,8,華廈(10層含以下有電梯),4,1,0,24.1032,22,5,0.375
5742,八里區,房地(土地+建物)+車位,住,108,26,套房(1房1廳1衛),4,1,0,21.804199999999998,14,3,0.38461538461538464
5842,貢寮區,房地(土地+建物),住,108,7,華廈(10層含以下有電梯),4,0,0,37.7641,22,7,0.8571428571428571
5871,土城區,房地(土地+建物),其他,108,5,套房(1房1廳1衛),4,1,0,12.078825,21,3,0.8
5888,淡水區,建物,住,108,14,住宅大樓(11層含以上有電梯),4,1,450000,55.2728,2,7,0.5714285714285714
6023,中和區,房地(土地+建物)+車位,其他,108,5,華廈(10層含以下有電梯),4,1,1500000,45.783375,22,7,0.2
6098,瑞芳區,房地(土地+建物),商,108,7,華廈(10層含以下有電梯),4,1,0,46.327875,26,7,0.7142857142857143
6153,鶯歌區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,0,43.19095,24,7,1.0
6181,三芝區,房地(土地+建物),住,108,12,套房(1房1廳1衛),4,1,0,13.0438,23,3,0.6666666666666666
6222,萬里區,房地(土地+建物),住,108,14,住宅大樓(11層含以上有電梯),4,0,0,58.9633,19,4,0.2857142857142857
6227,萬里區,房地(土地+建物),其他,108,5,套房(1房1廳1衛),4,1,0,13.446125,24,3,0.4
6294,樹林區,房地(土地+建物)+車位,其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,41.941625,16,7,0.7857142857142857
6632,五股區,房地(土地+建物),住,107,2,透天厝,5,0,0,30.72795,41,6,1.0
6723,永和區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,0,1500000,36.40285,22,7,0.6
7020,新莊區,房地(土地+建物),商,108,13,套房(1房1廳1衛),4,1,0,14.523024999999999,18,3,0.7692307692307693
7287,土城區,房地(土地+建物)+車位,住,107,4,透天厝,4,0,0,74.43617499999999,30,9,1.0
7307,鶯歌區,房地(土地+建物),商,107,5,公寓(5樓含以下無電梯),4,0,0,29.61475,31,6,0.6
7355,汐止區,房地(土地+建物),商,108,26,套房(1房1廳1衛),4,1,0,11.128974999999999,22,2,0.5769230769230769
7373,新莊區,房地(土地+建物)+車位,商,107,9,華廈(10層含以下有電梯),4,1,0,47.658875,22,7,1.0
7415,八里區,房地(土地+建物),住,108,4,透天厝,4,0,0,62.3634,1,10,1.0
7588,三重區,房地(土地+建物),商,107,7,華廈(10層含以下有電梯),4,1,0,37.93955,21,7,0.2857142857142857
7725,板橋區,房地(土地+建物),其他,108,4,公寓(5樓含以下無電梯),5,0,0,22.98395,43,3,0.75
7848,蘆洲區,房地(土地+建物),其他,108,14,住宅大樓(11層含以上有電梯),4,1,0,29.151925000000002,21,7,1.0
7967,新莊區,房地(土地+建物),商,108,2,透天厝,5,0,0,23.35905,51,5,1.0
8081,三峽區,房地(土地+建物),其他,108,12,住宅大樓(11層含以上有電梯),4,1,0,30.858025,18,6,0.5833333333333334
8388,林口區,房地(土地+建物),住,108,12,套房(1房1廳1衛),4,1,0,16.0688,12,3,0.8333333333333334
8512,三峽區,房地(土地+建物)+車位,住,107,4,透天厝,4,0,0,75.591725,20,10,1.0
8580,三芝區,房地(土地+建物),住,108,4,透天厝,4,1,0,66.341275,1,3,1.0
8927,石門區,房地(土地+建物),住,108,2,公寓(5樓含以下無電梯),5,0,0,26.018025,37,4,1.0
8946,鶯歌區,房地(土地+建物)+車位,其他,108,12,住宅大樓(11層含以上有電梯),4,1,0,31.64755,24,7,0.9166666666666666
8997,土城區,房地(土地+建物)+車位,其他,108,17,住宅大樓(11層含以上有電梯),4,1,0,39.739425,24,7,0.4117647058823529
9183,新店區,房地(土地+建物)+車位,住,108,15,套房(1房1廳1衛),4,1,0,37.113724999999995,10,3,0.13333333333333333
9290,鶯歌區,房地(土地+建物)+車位,其他,108,7,華廈(10層含以下有電梯),4,1,0,35.437875,18,7,0.8571428571428571
9431,樹林區,房地(土地+建物),商,108,2,透天厝,5,0,0,40.792125,51,10,1.0
9477,泰山區,房地(土地+建物),其他,108,7,華廈(10層含以下有電梯),4,1,0,35.806925,28,10,0.5714285714285714
9646,林口區,房地(土地+建物),商,108,2,透天厝,5,0,0,35.338049999999996,53,6,1.0
9887,深坑區,房地(土地+建物),其他,108,5,公寓(5樓含以下無電梯),4,0,0,27.6364,38,3,0.4
9976,泰山區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,0,0,36.212275,30,7,0.2
9977,板橋區,房地(土地+建物)+車位,住,108,11,套房(1房1廳1衛),4,1,0,29.412075,18,3,0.6363636363636364
10040,林口區,房地(土地+建物),其他,108,8,華廈(10層含以下有電梯),4,1,0,37.827625,24,8,0.375
10220,瑞芳區,房地(土地+建物)+車位,住,108,6,華廈(10層含以下有電梯),4,0,0,41.25495,24,7,1.0
10539,淡水區,房地(土地+建物),其他,108,20,套房(1房1廳1衛),4,1,0,12.42065,22,3,0.25
10847,雙溪區,房地(土地+建物),商,108,2,透天厝,5,0,0,54.5589,66,11,1.0
11243,新莊區,房地(土地+建物)+車位,住,108,4,透天厝,4,1,0,86.185275,12,12,1.0
11529,金山區,房地(土地+建物)+車位,住,108,6,華廈(10層含以下有電梯),4,1,0,51.0015,22,7,1.0
11587,新莊區,房地(土地+建物)+車位,住,108,5,公寓(5樓含以下無電梯),4,1,0,41.360825,25,6,0.6
11663,鶯歌區,房地(土地+建物),其他,108,12,住宅大樓(11層含以上有電梯),4,1,0,29.321325,24,7,0.4166666666666667
12225,樹林區,房地(土地+建物)+車位,住,107,4,透天厝,4,1,0,82.45545,10,8,1.0
12236,三重區,房地(土地+建物),商,107,3,透天厝,5,0,0,41.899274999999996,53,12,1.0
12544,中和區,房地(土地+建物)+車位,其他,107,5,套房(1房1廳1衛),4,1,0,36.088249999999995,9,3,0.8
12968,新店區,房地(土地+建物),商,107,7,華廈(10層含以下有電梯),4,1,0,31.6294,7,4,0.14285714285714285
13144,樹林區,房地(土地+建物),其他,107,18,套房(1房1廳1衛),4,1,0,10.980749999999999,22,3,0.8333333333333334
13179,蘆洲區,房地(土地+建物)+車位,住,107,5,套房(1房1廳1衛),4,0,1000000,26.8741,16,3,0.4
13407,板橋區,房地(土地+建物)+車位,其他,107,13,套房(1房1廳1衛),4,1,0,28.7738,9,3,0.6153846153846154
13598,土城區,房地(土地+建物)+車位,住,107,17,套房(1房1廳1衛),4,1,0,18.981875,23,3,1.0
13885,汐止區,房地(土地+建物)+車位,其他,107,18,套房(1房1廳1衛),4,1,0,24.43595,22,3,0.9444444444444444
13942,五股區,房地(土地+建物),其他,107,4,公寓(5樓含以下無電梯),4,0,0,30.171349999999997,34,7,0.75
13949,泰山區,房地(土地+建物),其他,107,5,公寓(5樓含以下無電梯),4,0,0,30.491999999999997,30,7,0.8
13961,土城區,房地(土地+建物),其他,107,7,華廈(10層含以下有電梯),4,1,0,24.886674999999997,24,5,0.8571428571428571
14276,鶯歌區,房地(土地+建物),其他,107,9,華廈(10層含以下有電梯),4,1,0,30.555525,13,6,0.5555555555555556
14606,五股區,房地(土地+建物)+車位,住,107,7,套房(1房1廳1衛),4,1,0,23.6313,17,2,1.0
